win_rate
0.5401835893593107
0.546544189792365
0.5187199608779142
0.5231582724342778
0.568451056435035
0.5749348937051203
0.550384747795751
0.566888976787454
0.5761451839771489
0.5185817653103427
0.5187199608779142
0.5520643088110023
0.5036707310749742
0.5741052892215683
0.5221326278674797
0.536492989662655
0.5231582724342778
0.5614191874022709
0.5764466549241799
0.522422816878462
0.5185817653103427
0.54511201788534
0.5295460800503263
0.5776207285598765
0.5558536585365853
0.536492989662655
0.536492989662655
0.5558536585365853
0.5199428586525361
0.5788645963572466
0.5368302116067757
0.5713516546849879
0.546544189792365
0.5201475016587557
0.5749348937051203
0.568451056435035
0.5159704398070651
0.5596603033395496
0.5788645963572466
0.5401835893593107
0.5278593073127898
0.5221326278674797
0.5761451839771489
0.558719646799117
0.5596603033395496
0.5187199608779142
0.5711244906647205
0.5646144196768493
0.5743246622673382
0.5474492472260848
0.5683960410328569
0.5528694617900684
0.5187199608779142
0.5179399861810285
0.5262151331128113
0.5474492472260848
0.568072871965215
0.566888976787454
0.5823388206714891
0.540498994834646
0.5435230197592479
0.568451056435035
0.5267868559007799
0.5596603033395496
0.5231582724342778
0.5196605139619069
0.5725642239403707
0.5221326278674797
0.5159704398070651
0.5326825373344787
0.5036707310749742
0.5764466549241799
0.5221326278674797
0.5776207285598765
0.5637957667996265
0.5241947996534826
0.5036707310749742
0.5326825373344787
0.540498994834646
0.550384747795751
0.563669525781327
0.5725642239403707
0.5632069918401236
0.5369798572527501
0.5596603033395496
0.5711244906647205
0.5596603033395496
0.564862514585122
0.568072871965215
0.5196605139619069
0.580764694977893
0.5528694617900684
0.54511201788534
0.5368302116067757
0.540498994834646
0.546544189792365
0.5400581753737094
0.5309488250664721
0.558719646799117
0.563669525781327
